SHA,ETAG,Author,Username,Additions,Deletions,Total,Date
5c1968469ab05142ba5eff0df7c1961846e39a58,"W/""c40dad8cabdf0f36e0977688495ddb4d4e182bc6cac7478504c421e0011646a1""",Oleg Grenrus,phadej,82.0,125.0,207.0,"Sun, 10 Jan 2016 11:04:23 GMT"
9521c36282c4fb2736d6d12c7845368aa385516f,"W/""04b68ecfb3160d810ad0bda61606a860e4e2d6025ab0bef0f610743d0e068b38""",Oleg Grenrus,phadej,58.0,46.0,104.0,"Sat, 09 Jan 2016 20:05:13 GMT"
cc43728d307e00149c096927d33544baf36d8be0,"W/""64b52d2fa34c2367c009ff16bbfeb20092d3b9d0ea3680c8f95545c5d3408fa5""",Oleg Grenrus,phadej,58.0,46.0,104.0,"Sat, 09 Jan 2016 19:39:33 GMT"
a31e3652d0dcfbc4a420b7363877e25b113b3d2b,"W/""7a5810afc84bc34ca3a578622a16cc27d1410441be3d1c3cc32c4108e143407c""",Oleg Grenrus,phadej,26.0,13.0,39.0,"Sat, 09 Jan 2016 12:37:25 GMT"
63696ad9578670cdbf4eac220d235860662ce7dd,"W/""af54d2f11ef4576a336dc857e04d98091e55eba3d2acb14160a83c5a6d70adca""",Oleg Grenrus,phadej,26.0,13.0,39.0,"Sat, 09 Jan 2016 11:46:18 GMT"
726e22f63382b7c825fad02653bb05660855b565,"W/""6a5169bee032801be3e1f200c68f56931783759e2f1c84bf3f112e61a6b3fb3e""",Oleg Grenrus,phadej,684.0,690.0,1374.0,"Sat, 09 Jan 2016 11:01:53 GMT"
f1939f9d8854aa62f6fa3b2ceb24afc1a33e77eb,"W/""263dd5c59d6c9ca7353bda40881f20925d69fc2241c86c189f7868339fc98e66""",Oleg Grenrus,phadej,212.0,184.0,396.0,"Sat, 09 Jan 2016 10:37:24 GMT"
e4e424464dd2f236664bbbe53b803b8fc210a0dc,"W/""b5d2f1437e0fbad5202577dfb4a05f28b4f47534bbc1e26e066150afad0bac3e""",Oleg Grenrus,phadej,56.0,35.0,91.0,"Sat, 09 Jan 2016 09:16:17 GMT"
6857f45bcce632a9d14d5e12a8d3f8b6968095f4,"W/""12605e7ef8352343d16d8f06742cff579d12dfaafbd45f4bceb0282adce47154""",Oleg Grenrus,phadej,13.0,21.0,34.0,"Fri, 08 Jan 2016 13:29:53 GMT"
359b179b21fd70423104a695bc654822a85d7dbc,"W/""3acd1f434fe163eecef19d602d0b3ca8316b1aab2529c6b85f86d5528463a7ad""",Oleg Grenrus,phadej,1.0,268.0,269.0,"Fri, 08 Jan 2016 13:22:34 GMT"
571ff9a74018c206d20e85a6755ed77278ffd765,"W/""63a3feb62cc82d07a46618006580245f8285c8c01d64883f81af88258034e195""",Oleg Grenrus,phadej,187.0,77.0,264.0,"Fri, 08 Jan 2016 13:20:33 GMT"
1a9cab3d03ba396db4fd8cf20335860bda3e2839,"W/""964c92681ba4c43b38b828ddc7df595f45c256da0feeaf0c34b09a41fcb20b02""",Oleg Grenrus,phadej,119.0,110.0,229.0,"Thu, 07 Jan 2016 21:05:44 GMT"
8520f05810eeff098bb4086ee73d15d88fab01b7,"W/""bbf7211960feb046034bff7517180c89defeddacb32524ac15142b8c98b19c7b""",Oleg Grenrus,phadej,215.0,114.0,329.0,"Thu, 07 Jan 2016 21:05:44 GMT"
0cc8c51b6bed11465902c3c970eddb535ab7e867,"W/""00c8a0fdf21e6fc89333fcb2d1d73c2a2681f38e60987face32328c19d5c6958""",Oleg Grenrus,phadej,135.0,126.0,261.0,"Thu, 07 Jan 2016 20:50:44 GMT"
b4c4f01a2bd643efb258655a1556e2ab0ddc5d2e,"W/""d1f4671effa8ddfcee4d55e539b304190d34b61da5dd3484405dbdb88092f15c""",Oleg Grenrus,phadej,135.0,126.0,261.0,"Thu, 07 Jan 2016 17:34:25 GMT"
e1463c45b3caeec71cc15fc4447e1eb2195a680a,"W/""d0db2c48fccaeb4f470dd9f55e2372f8febf7d565d05360aa3065d22d4e8ac44""",Oleg Grenrus,phadej,442.0,425.0,867.0,"Thu, 07 Jan 2016 16:48:03 GMT"
f8ecc64fb0f52253a4c7545f7af19710a7e6d250,"W/""d55e18d1e6dfe037099eeccb02502f56c20eefae8e1c8afa7a587863744bcb9f""",Oleg Grenrus,phadej,442.0,425.0,867.0,"Thu, 07 Jan 2016 16:06:13 GMT"
78b11c458fd1cad5be29051d230d6647e5828808,"W/""bb90cc5c03a4177660d030de467906efaa89944c5bf18c3cca63def680df0867""",Oleg Grenrus,phadej,0.0,14.0,14.0,"Thu, 07 Jan 2016 14:57:34 GMT"
9e9bf360bf41b1c39a990e53026fe588bd6eb406,"W/""35a9014162cdc39a95964cf5f07e558da0bd75326d68cc06faa4ecea4bed81a8""",Oleg Grenrus,phadej,0.0,14.0,14.0,"Thu, 07 Jan 2016 13:32:24 GMT"
da1ed810f17c2066ffa7c30ff2b8b65176f6586d,"W/""dc9747174038c0b2d7582e39259ed0ee0d34bdfd03850567f45c2f42ed2ffa7c""",Oleg Grenrus,phadej,4.0,0.0,4.0,"Wed, 06 Jan 2016 22:54:06 GMT"
34240795b341239a60bdde0a679c109a3c530ba9,"W/""74aeaa1b0ff6e939618737f3a6a9a9b772ee3410a0f4d75052fc41dcc832aae8""",Oleg Grenrus,phadej,223.0,202.0,425.0,"Wed, 06 Jan 2016 22:52:37 GMT"
a700013aa293d87bc37fdc9dc7ebe48f142f7a36,"W/""da7ccfc944a84a919c8b5bf4584a0023d1ee0c178e31092ea2f3f59e5b417751""",Oleg Grenrus,phadej,223.0,202.0,425.0,"Wed, 06 Jan 2016 22:03:40 GMT"
6a85dc2aa3fdd1c41a692d9fc3c762aa0c6dc9d0,"W/""d1c1b054e7f31bdd7ca5b23d273b0127984ae6486d6fc4a18dd592924de3f327""",Oleg Grenrus,phadej,29.0,25.0,54.0,"Wed, 06 Jan 2016 21:55:50 GMT"
2ae1c419fcb28fd262ee35389384722b8cf7957b,"W/""cb9ae7d10ecc937407cfb6f409cf33068fd7402eb74584ece1fd6bec2caacbe7""",Oleg Grenrus,phadej,29.0,25.0,54.0,"Wed, 06 Jan 2016 19:22:46 GMT"
b104478cca5248ca041d9797b25ca709aafab07a,"W/""26eab7d3830af2be7231aca15957ab2ff2be666bbbae2ca3313bb3657f25a456""",Oleg Grenrus,phadej,1072.0,764.0,1836.0,"Wed, 06 Jan 2016 19:11:16 GMT"
b0a90e877a14c59f3375403eda0afa40cf71b954,"W/""8314a42e919c2ade54b9b6f18af7ecb3bfcfe74f90607c6c28b3995eca3f6d2a""",Oleg Grenrus,phadej,926.0,653.0,1579.0,"Wed, 06 Jan 2016 18:27:59 GMT"
daef745c540273366382251bbef2eea31c2c6a44,"W/""2375e84932c3522fb5da87b3ea34e91cdcccc35f70fd8d3d128cca1373f79163""",Oleg Grenrus,phadej,146.0,111.0,257.0,"Wed, 06 Jan 2016 10:11:10 GMT"
56b13a3a1f10082716b357dcd2d022e561f20e77,"W/""b3e1cfabc7ab422ffebd4abee34da46e5c5d0d9144558d287a00227945162f20""",Oleg Grenrus,phadej,147.0,61.0,208.0,"Tue, 05 Jan 2016 22:54:22 GMT"
7c5f68124262a86093d07a844240b0bd41b90795,"W/""d06716abf103962a4b897b1d686442c89f7c593da0de71cbee70bafe8430c901""",Oleg Grenrus,phadej,147.0,61.0,208.0,"Tue, 05 Jan 2016 22:07:12 GMT"
61e90c97d2d97e753dbe169f4b05de4be6821f56,"W/""1e5030e1b549a1dcd91d3bd2422273c09268e0e0a0853a5de67cf591915bdc43""",Oleg Grenrus,phadej,200.0,85.0,285.0,"Tue, 05 Jan 2016 21:24:34 GMT"
139bcdba1756a8d20d221f0c1bc21b9355fc314d,"W/""164c574d7bdf80f7df47b1ea815408965c2cc8c2da68f80d22fc3d10cac52d0e""",Oleg Grenrus,phadej,200.0,85.0,285.0,"Tue, 05 Jan 2016 19:51:20 GMT"
91b8cabafb269d81e29efd35169da704a14975b7,"W/""97e305b417a6c3d24cac8f674465b366a7c193eeadf77a872c67cb7a095c3ec5""",Oleg Grenrus,phadej,113.0,48.0,161.0,"Tue, 05 Jan 2016 19:36:30 GMT"
5f511390635bae8776bdafc5af546f087734b611,"W/""1c495d353106fa726e3ea1bcfe66af96690cb0a4b59dc6f76f5d599693c379a0""",Oleg Grenrus,phadej,113.0,48.0,161.0,"Tue, 05 Jan 2016 18:35:17 GMT"
f6f6e98b877e6a5deb406352be696c9edd67c0bf,"W/""54393fd98d45fd8f9d7f5786d2aaa3624d3d4b9f66e6a0c17fa4658ad8c9aa7f""",Oleg Grenrus,phadej,161.0,109.0,270.0,"Tue, 05 Jan 2016 18:11:57 GMT"
d256067c6e3bb05219f2b684292835dad97106f5,"W/""3dc527d3515caa2762aafa906953f8551da1e4748d2d6377f2968260eca39217""",Oleg Grenrus,phadej,466.0,195.0,661.0,"Tue, 05 Jan 2016 17:02:24 GMT"
fad371c6431a6e866283e195841abf806295ba05,"W/""8288b3796ea533b9b6386f72e006a991a7ea79322ba448c83a28ff369f3ea68a""",Oleg Grenrus,phadej,161.0,109.0,270.0,"Tue, 05 Jan 2016 16:33:52 GMT"
17849a858aa6762837ed1c475b7f76420df830e5,"W/""d505a97ebecfee8699ffa20c30bcc4f6754be1b523a2f808ccb42da1c4c35a11""",Oleg Grenrus,phadej,466.0,195.0,661.0,"Tue, 05 Jan 2016 15:39:09 GMT"
1cb051be48b70ca45b56faf7ceca1cf4543aa9f6,"W/""abcc90300821c9df6a91e3761188d2529c1d17335f004edffb4c8a46feb78b53""",Oleg Grenrus,phadej,4.0,3.0,7.0,"Tue, 05 Jan 2016 00:12:33 GMT"
4288d9b948d293267bbe53d5156b418b493ed318,"W/""6bb953ef3490192121ded26455d90b09780e02cde3cd4ac1836af8a336ba6f9a""",Oleg Grenrus,phadej,4.0,3.0,7.0,"Mon, 04 Jan 2016 23:13:06 GMT"
7c5aef99bebd02903d7b4cf31bc860e800ccfa2d,"W/""f9b937ec80cfff0339a46fe2e34992e944121eba85004ac74cee8abe7923307d""",Oleg Grenrus,phadej,52.0,21.0,73.0,"Mon, 04 Jan 2016 23:11:56 GMT"
87c207edfbdab1287556841e08d99efcc9c26842,"W/""39081b5fa5f97f8e931c66a78259fefd5a6bab2518161d41b778796ff9dc19ab""",Oleg Grenrus,phadej,52.0,21.0,73.0,"Mon, 04 Jan 2016 22:22:58 GMT"
73961820f5a02a7cff6d3ef5e24409687bec1748,"W/""150a0a87494550d14f8d5d30d6359e3c0ad85e4f5a5b685aae02d1f5b4bef47b""",Oleg Grenrus,phadej,71.0,17.0,88.0,"Mon, 04 Jan 2016 13:43:00 GMT"
f0d3846dd05de4fec3f40f035bc691883d986b7e,"W/""742a723ccc5ea9a03d5bdba71814a87bd8c877f3664861b80422b8d17a28f7e3""",Oleg Grenrus,phadej,71.0,17.0,88.0,"Mon, 04 Jan 2016 12:05:35 GMT"
6e97348aadf98e000eadf4423b9307df8025b839,"W/""be872751fd880390ecd4feda2202e94a5ed096ef345397fe134e90437b193aa4""",Oleg Grenrus,phadej,134.0,103.0,237.0,"Sun, 03 Jan 2016 22:57:45 GMT"
4a463049269f93e40f373faf9346a83b2822a914,"W/""ea4b5af3f16eb3319207d746024825085ce6ee463bdeb470c1729b81b5601008""",Oleg Grenrus,phadej,134.0,103.0,237.0,"Sun, 03 Jan 2016 22:14:22 GMT"
5124f033e69f282922820deb18da95ee53b8f47a,"W/""1bc4dfcbf2aa0d857500a4a2f0eafcd2871b1f297c1e309c779eaead03a2540a""",Oleg Grenrus,phadej,196.0,0.0,196.0,"Sun, 03 Jan 2016 19:59:55 GMT"
919adb3eb9c57574cdf84cc24161d2f4bd79eabe,"W/""11d6216acb6a5f31abb6eb9ba558989b681be2f63a69030cd2fcce04fcfab272""",Oleg Grenrus,phadej,187.0,66.0,253.0,"Sun, 03 Jan 2016 19:56:51 GMT"
2797391d67d42dc5e27e45faaf07046d3e88e7d8,"W/""ce3f9a3cce11abc7a83715da7a0fef19615883784833d42d766631a55d572cbd""",Daniel Strittmatter,dsmatter,50.0,35.0,85.0,"Sun, 03 Jan 2016 18:25:49 GMT"
276c256ec120870050773d714e587564f42be900,"W/""cf934ad72487c6e5300ef32da08caa639a77dacb13ac47b9d9092211cd2541bb""",Daniel Strittmatter,dsmatter,131.0,6.0,137.0,"Sun, 03 Jan 2016 18:05:58 GMT"
04816293789c0db26378ea0249f0beabfe26ec41,"W/""9ed2ccff8c591ca4f082e062046115c3c1a539314f5b6fbbefa9dc40402c56e0""",Daniel Strittmatter,dsmatter,1.0,1.0,2.0,"Sun, 03 Jan 2016 18:00:54 GMT"
1bcdd89c50c2fc5f7fa6fad59aadcef5356a6c57,"W/""8710ebe8141ba717ba14ff5907bf07acb43afe9f30065dcfa2f2f05c9d781833""",Daniel Strittmatter,dsmatter,56.0,0.0,56.0,"Sun, 03 Jan 2016 18:00:54 GMT"
1c1432c549e702090ce3c9874e27a930ae8bd41a,"W/""623eb86d2729dfa0e4b4f12840ab0361e6bc1e85870bc0c4af0c8b7d03a17037""",Oleg Grenrus,phadej,34.0,30.0,64.0,"Sun, 03 Jan 2016 17:58:35 GMT"
a6e8cbd6f31b52f9a4ea1f9e93e464d0088429ac,"W/""39c8f86aed479c83c93e107897e4daf5b3230d0cf199530f829b2e56e3ed056e""",Oleg Grenrus,phadej,153.0,36.0,189.0,"Sun, 03 Jan 2016 17:44:20 GMT"
fc46fc0dea409e25023b5d7ab3fc9803fadb920a,"W/""8eebd0e0f7003170e9db420eca4c7521812849ce8778a86681cd9af644b0557c""",Oleg Grenrus,phadej,55.0,12.0,67.0,"Sun, 03 Jan 2016 16:52:15 GMT"
2cb7efad88745bb068f0a205d01adef06e179750,"W/""0158f5062dc66e52bae3e3c19e0c4cde3cd980705af28a014364807e26bed151""",Oleg Grenrus,phadej,55.0,12.0,67.0,"Sun, 03 Jan 2016 16:35:17 GMT"
8d4ed00e1516921d3dfe5baa82c43a974cab5810,"W/""95019cf2f4efaef07873cb7a6c9cf0dab2d51d747567577483b0ed666941fa0b""",Oleg Grenrus,phadej,257.0,58.0,315.0,"Sun, 03 Jan 2016 16:23:10 GMT"
2d76311d6dbfeee2b8f9d814cdeb8111519ad870,"W/""3cb224933b5b57e5020f3bc9fe735dce09f65be982b50c13244b94b6a37e5caf""",Oleg Grenrus,phadej,109.0,14.0,123.0,"Sun, 03 Jan 2016 16:22:23 GMT"
b3c3d4682f4ceb5ba92a83452814478ffb830fc5,"W/""7eff4852af0a4fee8f86e69f0ca4f1dba2a91b7de594b1be365f06f8c9b71638""",Oleg Grenrus,phadej,109.0,14.0,123.0,"Sun, 03 Jan 2016 15:12:06 GMT"
d108ebd6db019f7d09a570a555b03eb85b6c2115,"W/""f87a3227fd48d18e1d9f5dff50450b1cd53cf9fff699e38f0fdb0c8fb638a641""",Oleg Grenrus,phadej,1.0,1.0,2.0,"Sun, 03 Jan 2016 15:11:39 GMT"
db69edd6d5bc17f443ec605230cf36f5ab63b21b,"W/""615e2ff7b652c51ffbdea333b65db2f2dd4120b1997d82e831c96f16e26c4e36""",Oleg Grenrus,phadej,1.0,1.0,2.0,"Sun, 03 Jan 2016 14:42:31 GMT"
2beb66753d4ea0227060fc4cf6239f97d557e33a,"W/""01cc5cb192d758315c9e77d10350a070d598424f7f965c12573c6511152158b4""",John Wiegley,jwiegley,111.0,30.0,141.0,"Mon, 28 Dec 2015 22:39:02 GMT"
9893ca6fd3f074379fa430f46e548ea510d8c587,"W/""d29bb06817b6644042862924dccac6e06d63517ff2d59869be5998743c688b8e""",Volodymyr Shatskyi,vlad-shatskyi,4.0,7.0,11.0,"Sat, 26 Dec 2015 23:25:30 GMT"
3defbac32aee3a2a136f3b910c35d93c46ec443e,"W/""03fe5b693a1bfdd76a071c0e4c96e7664279a0825e9827cd092192fb4622b81b""",Volodymyr Shatskyi,vlad-shatskyi,12.0,12.0,24.0,"Sat, 26 Dec 2015 23:21:13 GMT"
f3b837195513ac14c50a0919992b3db8801c1da1,"W/""3bed6e6ed9dc577b5ee1b478197aedbfadd2cd49dff60429b67af4ad1493bcbc""",Volodymyr Shatskyi,vlad-shatskyi,109.0,25.0,134.0,"Sat, 26 Dec 2015 23:04:10 GMT"
28e9b3bcac4b0b44953e3a9c85e8157c3269e758,"W/""edcf1c57d6b6ee3b77d2427659ca1eaa8323192f7dd85a5a83ddd58d3921a259""",Oleg Grenrus,phadej,258.0,58.0,316.0,"Sat, 26 Dec 2015 11:28:15 GMT"
6c126a170a826cc34ebba2f4a0f8403125f6bc64,"W/""1bc1357a996c71ef572e4e3da2e2f66bcdb455ac29803ffbe0a0353d7b20db0c""",John Wiegley,jwiegley,71.0,6.0,77.0,"Fri, 25 Dec 2015 23:32:12 GMT"
ffa6d6b03a82c53d27ec6771e95eb1e3e89da228,"W/""58e1c81135b4befc463c7a1dc13f825475026e845a4fbec6b3466d38d56f0680""",Oleg Grenrus,phadej,71.0,6.0,77.0,"Fri, 25 Dec 2015 22:10:45 GMT"
c626d432c070cbbc36ff69e8ca508af93a832694,"W/""2844e20793e1f78ca0f75cbeb223454331bf65f090adbbc3b8a5c9caf77ae069""",John Wiegley,jwiegley,24.0,3.0,27.0,"Fri, 25 Dec 2015 19:13:15 GMT"
3188bcf4beeeeb17a950999330ce0a330f501d5a,"W/""779a7ef3dfe99a5216df5c53f590165f9b2a3aa918cfc6ffe2e56b619de318be""",Oleg Grenrus,phadej,24.0,3.0,27.0,"Fri, 18 Dec 2015 14:19:19 GMT"
8a3b0fb3b55ecfdaa3c879281e67175fbef80195,"W/""2c327572caa3aeacc4e8b2df3ed0643f68520bc4bf51db3d28c7b7d0bf6bed46""",John Wiegley,jwiegley,26.0,17.0,43.0,"Tue, 15 Dec 2015 15:03:52 GMT"
b6c38563fdeaf26ea2cad4a489737b2bfdbe288c,"W/""d2a6dfc52fe99912c842bd53b59703a3c8df8ab59e4e1ec3d0b108187724e4b5""",Oleg Grenrus,phadej,7.0,0.0,7.0,"Tue, 15 Dec 2015 08:12:10 GMT"
bfc8ceff8c3595342342b1fb2f659a054622ff71,"W/""2a5df15a16037c629e52bdd4af9e4d0e9ae336a399d82db4179354867d58dd36""",Oleg Grenrus,phadej,19.0,17.0,36.0,"Tue, 15 Dec 2015 07:55:35 GMT"
b77dcee0e67090f3e4243a9e5a28a46d4f75aee9,"W/""57e7c774d3809bde1d70bca9320e8a6cefae46c50b83f30c90e4462826cc0d49""",John Wiegley,jwiegley,671.0,593.0,1264.0,"Thu, 22 Oct 2015 18:32:40 GMT"
19b072481072bc91db5b783ebf3d86b25f91f4c4,"W/""ba4fe3c1a4ec1134f50ac62b7df8c05c0ad1910646e7d062166ac9b6545b4701""",Oleg Grenrus,phadej,4.0,4.0,8.0,"Thu, 22 Oct 2015 08:42:55 GMT"
4af01e66d1a483f7916e5293dbdabdf363ae1880,"W/""23898da0a52be8ed2af2d573812cce71311f923d63dfc2fefc29fb2f6c7ff719""",Oleg Grenrus,phadej,1.0,1.0,2.0,"Thu, 22 Oct 2015 08:42:48 GMT"
3ec0b622051150ed5201ad5c8cadde1ad88750d1,"W/""a9a227f957653936f8cc5bca1249dec63a543090fe6f6c303a478503a8e520e0""",Oleg Grenrus,phadej,73.0,41.0,114.0,"Thu, 22 Oct 2015 07:59:05 GMT"
acbf26f019e2e47b8728c0704a0c1ef027bbe52e,"W/""83798562e5e54e4643eac33371677b94c14ba39f97c5a96742f901bfb33598b2""",Oleg Grenrus,phadej,7.0,3.0,10.0,"Thu, 22 Oct 2015 07:59:05 GMT"
dbd6148057b58effa3f2df2e9f63713cdfe03c75,"W/""a825355ad08d3f7024af5cc29ade78e3f469fef9ffd5a16ed2c485ec945b41bb""",Oleg Grenrus,phadej,582.0,524.0,1106.0,"Wed, 30 Sep 2015 13:26:47 GMT"
abf0557389ba65dbec80c2aa19aa3eea72de42b1,"W/""d49e44ee7cc633a0b060b105ffb00b629ba71351befd8fa3c6610a10e9ec0d88""",Oleg Grenrus,phadej,3.0,1.0,4.0,"Wed, 30 Sep 2015 12:52:49 GMT"
d2ed388cda270f40d915fadd2b1ac3c110bbbab7,"W/""01b64c69cc4b2c40f07b9509defcbcdd818241f52f42aaf8a884d16e05c1fe9d""",Oleg Grenrus,phadej,3.0,21.0,24.0,"Wed, 30 Sep 2015 12:52:32 GMT"
17e4b99e6ffa0a82f16c045746cf58df6352537e,"W/""9c29c2716eff879b449c051efcbb6e35d2d3e34074a89dffddc6f1f15d47f9f2""",John Wiegley,jwiegley,564.0,6.0,570.0,"Wed, 23 Sep 2015 05:36:39 GMT"
1c770f54ef19e4ebab5195803f2b137b11ae1059,"W/""49473b2f88544e467b0ed2626f2bb68b6fe1f5b71f713034e8f2fd7e5cee39c5""",Andrew Darqui,adarqui,11.0,2.0,13.0,"Wed, 23 Sep 2015 02:40:40 GMT"
342a4e50ca801e0cc1cd6537a6c8340eaaf3cdde,"W/""67af384561004bb4615089a14ec97e6c7a285abdd71712302f2704c1594f4368""",Andrew Darqui,adarqui,553.0,4.0,557.0,"Wed, 23 Sep 2015 02:34:21 GMT"
97ff002a499186ad0beb5c0a5c5110974f12a83b,"W/""60459e1dfbec03b0e34b9ef655ffdd4bee87623190b26e317da812945a231622""",John Wiegley,jwiegley,1.0,1.0,2.0,"Mon, 21 Sep 2015 15:24:25 GMT"
57015c5c9cad400f114fed880520e1024df66822,"W/""918e435049e8bd688c2818bbd4452863dbda65d2a0ab6c6e6bcdef578d427e0f""",Oleg Grenrus,phadej,1.0,1.0,2.0,"Sun, 20 Sep 2015 06:48:33 GMT"
a49cc9200ea012d5999c31420d3a411fa4b76154,"W/""299df323aeb2cfcf551fbb82aad8931ea0d4c80245575177ceb383bc6469969e""",John Wiegley,jwiegley,13.0,2.0,15.0,"Thu, 17 Sep 2015 23:21:05 GMT"
734e20b566b747d4fa851501aea72d319d4f266b,"W/""4ef43e0bf8bc6ebe0fbc7466299bf953cda5aff70b0b8c05fcd16e403d5f2463""",John Wiegley,jwiegley,1.0,1.0,2.0,"Thu, 17 Sep 2015 23:21:05 GMT"
f0d5c10ae2b47778dc69c6c1045aacd6809711a6,"W/""2876f56a906e65a81a44afa1347a4c98f9407863e2e710ceb56b8ed2de9127cd""",John Wiegley,jwiegley,90.0,0.0,90.0,"Mon, 07 Sep 2015 07:09:49 GMT"
0dfc9872743a7513ef0175c458ad5c7b18583f6d,"W/""2dcf15f423c24b3c5894e01449086d600abbaf128da1f194812ea4fc7dde2941""",Chris Allen,bitemyapp,90.0,0.0,90.0,"Mon, 07 Sep 2015 04:38:32 GMT"
aea53375c2e3c9e1547fd331fbee2c18b03b57dd,"W/""2dd774fcde05bdf1fbd90a270ca35dca9ffb81bfd61c40a914a5ebcacc8bb8d3""",John Wiegley,jwiegley,18.0,11.0,29.0,"Thu, 27 Aug 2015 17:52:15 GMT"
34d3e5dc70a00b628f7378535051ca14e732a4b0,"W/""a0f4e146310a303e3d2f3a481e2047cc47884556614c0bb62f5a83456b40392f""",John Wiegley,jwiegley,7.0,0.0,7.0,"Thu, 27 Aug 2015 16:40:59 GMT"
046de79d07bdc6ff499fe41fd8ea2a7fc55ed80f,"W/""502ddb2425d8f68244f4536ea95c47f205c3c815f9bd6836c43dd99c28b60717""",Andrew Darqui,adarqui,7.0,0.0,7.0,"Thu, 27 Aug 2015 13:29:44 GMT"
98ca2256303decd2af15e89b814d6a551dd39a41,"W/""ec4f1c804eaea0fe485bcdb1ace2b9e9815e8799a65b073079d7bf530529e74d""",Oleg Grenrus,phadej,8.0,7.0,15.0,"Wed, 26 Aug 2015 06:18:36 GMT"
a78fbd6abeb725f4cbdff9c55ba6e3c22220f855,"W/""fb2600fa85d47102568a2c1b8a20a653b8de6d575169606025e88fe4542f02de""",Oleg Grenrus,phadej,10.0,4.0,14.0,"Wed, 26 Aug 2015 05:42:52 GMT"
7e2f0664823ce0b1154145099f4196338e820524,"W/""d53129de04843d6268e3822845de97c30514389755f0d68445b2c516162d115d""",John Wiegley,jwiegley,90.0,14.0,104.0,"Tue, 25 Aug 2015 18:17:45 GMT"
492524fa784628e9fece8e14a34d2cfd0588ef37,"W/""f24cdd6a8f4ebe6be8a50723dd84315c137bc0768e1438f3cddb50f5ef3e508b""",John Wiegley,jwiegley,9.0,17.0,26.0,"Tue, 25 Aug 2015 18:16:30 GMT"
00104e17a88db0fbd5be3743d180cb5d28c2a01f,"W/""18256fd2b9e6b278218605708ae69988ac8f691248b747cfe792737b528c9bee""",John Wiegley,jwiegley,99.0,12.0,111.0,"Tue, 25 Aug 2015 18:05:26 GMT"
aeb0a335d83fdb456a87c898afd294711a82ee2a,"W/""8e9abbcc047c6c962c33f08808b33ebbb3db5b2396156cc866b86b77918087e9""",John Wiegley,jwiegley,3.0,1.0,4.0,"Tue, 25 Aug 2015 18:00:02 GMT"
9d4c8725fcfb829321f2d0d2474e4053d3247394,"W/""4e7168dbfc2889993b756c2f8d6df960094b8110d7be43eb51702deb950a518c""",John Wiegley,jwiegley,2.0,2.0,4.0,"Tue, 25 Aug 2015 17:59:15 GMT"
8c15b4c3d069717f19e89c14dc3a223d094487e1,"W/""b62782a14be70b81b24a0e85f70a0310b772ebac6dd85714250b334bd4dd5a68""",John Wiegley,jwiegley,86.0,30.0,116.0,"Tue, 25 Aug 2015 17:56:36 GMT"
235eaa98f6acdafc93f3d7a7c9e0a4e65c7c647a,"W/""fb9a258a8aa60ab8270b0b607f7ffe6b2ab5a8ca0f177d078e4df7e86a4bd958""",John Wiegley,jwiegley,9.0,6.0,15.0,"Tue, 25 Aug 2015 17:48:08 GMT"
3d60c2fac12e74026656734d955b2d7572e46d3a,"W/""ae5df74f850c0bf7bb3d86477f55a981ac5e0b38abcf61e24c68d34d5aa4fa97""",John Wiegley,jwiegley,7.0,6.0,13.0,"Tue, 25 Aug 2015 17:47:52 GMT"
999471434edc326ebc0392cd677719555679bc88,"W/""12070d70938b19af37d61c9ffc8dabe6561ccde7521967207a2de5f0a295f510""",John Wiegley,jwiegley,28.0,0.0,28.0,"Tue, 25 Aug 2015 17:38:41 GMT"
50c5b2645d14768f937de744373a86faf69a8501,"W/""76c862290a7ebda2cc34208a0d6788306cfe5754009c7c9fab2d87f23029a8cd""",John Wiegley,jwiegley,31.0,6.0,37.0,"Tue, 25 Aug 2015 17:38:28 GMT"
be0704591b4f614e8c422ee58265d191dfec4d86,"W/""7a0282e6ba6c6117fcbfe087b81b019df95bbef147fe01a3c26421be58b2fb3c""",John Wiegley,jwiegley,8.0,1.0,9.0,"Tue, 25 Aug 2015 17:38:15 GMT"
b3866154be99db14f87588c6796158ab172cb3c2,"W/""d6a5377810c05f33848cb7d4073804e927231ec050818d59f62cc50f50979fd3""",John Wiegley,jwiegley,1.0,9.0,10.0,"Tue, 25 Aug 2015 16:22:00 GMT"
a0bdbc2d2ab4982de7892fcb6d136fb3c5595511,"W/""c2afbd8c1aec818dc6c3a4490ac1d8f20862bd5e062e680fe8ae8ef8bb7551ec""",John Wiegley,jwiegley,54.0,0.0,54.0,"Tue, 25 Aug 2015 16:21:46 GMT"
31df432f354387904bf88fa2d94d98b926f763b9,"W/""08f9c1f87a6f994ee5547cf947f1d4b2b7bd67a27512f5320f38793482072db0""",John Wiegley,jwiegley,211.0,67.0,278.0,"Tue, 25 Aug 2015 16:21:39 GMT"
d47697873b7bf9adff2ec4000dcc37208db452dd,"W/""a9985dcbb98f39ce8fecfe093581e3ac0dcbc67f630a0e967943f9924a0f88d3""",John Wiegley,jwiegley,34.0,6.0,40.0,"Tue, 14 Jul 2015 23:40:29 GMT"
